grant_id,title,holders_ratio,contributor_count_in_round,amount_received_in_round,amount_per_contributor,amount_per_contribution,stamps_per_amount,contribution_count,tx_count_in_round,stamps_per_tx,stamp_holders_tx,valid_stamps_count
7584,MyLuksoWallet,0.07142857142857142,14,16.0512,2.0064,1.1465142857142858,0.43610446570972883,14,14,0.5,1.0,7.0
7580,CryptoDo - Multichain constructor of smart contracts,0.27906976744186046,43,237.4242,5.521493023255815,5.396004545454546,0.47594137413119636,44,43,2.627906976744186,12.0,113.0
7578,OptiNames | ENS on Optimism,0.6703910614525139,179,373.8832,2.096265841584158,1.8736535398230088,2.431240558548766,226,179,5.078212290502793,120.0,909.0
7571,Recap of the Previous Day on StarkNet,0.7368421052631579,38,50.8558,1.4126611111111111,1.303994871794872,4.011341872510116,39,38,5.368421052631579,28.0,204.0
7569,GiroGiro AI,0.34782608695652173,46,366.0227,8.71482619047619,7.957015217391304,0.3660975125313266,46,46,2.9130434782608696,16.0,134.0
7563,AbjaDAO | Translating Blockchain to Arabic,0.7391304347826086,23,77.9155,3.8957749999999995,3.3876304347826083,1.91232809903036,23,23,6.478260869565218,17.0,149.0
7557,Help A Child Get Back to School,0.6949152542372882,59,380.5234,6.9186072727272725,6.238088524590164,1.095859019445322,61,59,7.067796610169491,41.0,417.0
7554,ECHO - decentralized comment widget based on Arweave,0.5172413793103449,145,813.4682,5.459518120805369,5.35176447368421,0.9465643524848297,152,145,5.310344827586207,75.0,770.0
7552,Plants And Pillars,0.489247311827957,186,1400.6885,7.411050264550265,7.146369897959183,0.5440181739194689,196,186,4.096774193548387,91.0,762.0
7551,ViewsDAO,0.6842105263157895,76,154.0036,2.1690647887323946,2.000046753246753,2.5324083333116887,77,76,5.131578947368421,52.0,390.0
7547,Fluidspeed Programmable And Streaming Payments Tool,0.12219451371571072,401,541.6333,1.5431148148148146,1.3473465174129353,0.16801034943752535,402,401,0.22693266832917705,49.0,91.0
7545,"SmoothDiscovery ,a  platform for discovering fair,transparent and decentralized token price.",0.08451882845188284,1195,1550.7151,1.4882102687140115,1.2955013366750208,0.24053418967803952,1197,1195,0.31213389121338914,101.0,373.0
7544,WeSeed,0.7647058823529411,34,348.6713,10.895978125,9.685313888888889,0.725611772463062,36,34,7.4411764705882355,26.0,253.0
7536,Truust: A proposed new computational model as an approach to hyper-computing,0.5,14,47.6924,1.2550631578947369,0.3096909090909091,2.096770135283609,154,14,7.142857142857143,7.0,100.0
7534,Rektify AI | Champions of Web3 Security,0.75,16,72.758,4.850533333333333,4.547375,1.498117045548256,16,16,6.8125,12.0,109.0
7525,Starksheet: the web3 spreadsheet,0.5457413249211357,317,1232.5648,3.925365605095542,2.352222900763359,1.2048048102623081,524,317,4.684542586750789,173.0,1485.0
7522,0x07,0.25,16,43.3442,2.7090125,2.7090125,0.2999247880916016,16,16,0.8125,4.0,13.0
7519,Rouge Ticket on Arbitrum Nova  - Web3 app to create events & sell NFT tickets,0.5709876543209876,1620,3455.9929,2.571423288690476,2.04860278601067,2.307007054325835,1687,1620,4.921604938271605,925.0,7973.0
7518,Medical Impact DAO to Govern Retroactive Funding of Public Good Medicines,0.6138613861386139,101,2396.9494,18.581003100775195,9.511703968253968,0.23947105433264465,252,101,5.683168316831683,62.0,574.0
7516,Open Source Medical Prize Fund for Retroactive Funding of Public Good Medicines,0.625,48,592.7385,8.846843283582091,4.7042738095238095,0.5179349746979486,126,48,6.395833333333333,30.0,307.0
7514,Neuroscience of Ethereum: Decentralized Science for a Human Node Network,0.5277777777777778,36,834.5767,23.18268611111111,22.556127027027024,0.18332646957433632,37,36,4.25,19.0,153.0
7506,Regen Knowledge Graph,0.6220472440944882,127,557.255,4.6828151260504205,4.3535546875,1.2471848615086452,128,127,5.47244094488189,79.0,695.0
7505,Otomee: The Metaverse Hub,0.7096774193548387,31,107.6058,3.58686,3.4711548387096776,2.2303630473450315,31,31,7.741935483870968,22.0,240.0
7504,Web3 FundME,0.9090909090909091,11,18.6391,1.6944636363636363,1.6944636363636363,4.399354046064456,11,11,7.454545454545454,10.0,82.0
7503,Social Layer,0.2653061224489796,98,128.8777,3.790520588235294,1.3017949494949494,2.1958802802967465,99,98,2.8877551020408165,26.0,283.0
7502,Minidomn is a launchpad for Web3-native investing DAOs.,0.06329113924050633,237,321.308,1.551789344262295,1.3571204301075268,0.1991858279283429,279,237,0.270042194092827,15.0,64.0
7499,🧬 DeSciLATAM,0.5714285714285714,42,221.0954,5.0248954545454545,4.421908,0.9950455776103889,50,42,5.238095238095238,24.0,220.0
7498,watercycle,0.5,18,80.0598,4.7094,4.447766666666666,0.9118184157342387,18,18,4.055555555555555,9.0,73.0
7497,Defi Biolabs is engineering cyanobacteria to produce scalable feed supplement to reduce  greenhouse gas emissions  in cattle.,0.6593406593406593,91,578.1602,6.740888636363636,6.447806521739131,1.0273969048716947,92,91,6.527472527472527,60.0,594.0
7495,ReSci Network: Scientific Collaboration for Ecosystem Regeneration,0.6432432432432432,185,1888.3564,9.441782,5.739685106382979,0.5888718888023469,329,185,6.010810810810811,119.0,1112.0
7494,Internet of Animals: An Open-Source Tracking Community,0.5466666666666666,75,247.3499,3.483801408450704,3.171152564102564,1.5564995174851497,78,75,5.133333333333334,41.0,385.0
7493,ATX DAO: Developing grassroots DAO legislation,0.6707317073170732,82,1672.4597,15.204179090909092,8.404320100502513,0.2887961964046129,199,82,5.890243902439025,55.0,483.0
7492,Shil.me - Building Meaningful Interaction in Web3,0.5789473684210527,19,81.0693,4.266805263157894,4.266805263157894,1.2951881908441296,19,19,5.526315789473684,11.0,105.0
7488,The ReGen Games! Like the Olympics for Regeneration,0.6,20,37.9295,1.896475,1.896475,2.926482025863774,20,20,5.55,12.0,111.0
7485,Launch MECX DAO: Empowering Marginalized Creatives,0.6541095890410958,292,6817.285,21.780463258785943,15.149522222222222,0.25831397689842805,450,292,6.030821917808219,191.0,1761.0
7484,Friend’s of Pooly - DeFi Defenders,0.616946160635481,1133,6086.6744,5.719961971830986,4.40793017366136,1.0329121597172999,1382,1133,5.548984995586937,699.0,6287.0
7483,Baddies in Tech DAO: Championing Inclusion for WOC in Tech,0.6013986013986014,143,1245.927,7.286122807017543,4.514228260869565,0.6340660407873014,276,143,5.524475524475524,86.0,790.0
7482,Building a Landscape of Voting Contracts,0.5115241635687733,1345,2255.1655,2.039028481012658,1.4846382488479264,2.672087702654195,1519,1345,4.480297397769517,688.0,6026.0
7478,Save Pakistan -- The biggest climate crisis 33M+ displaced,0.7213114754098361,61,315.2269,5.621596551724138,5.094571875,1.322856647069143,64,61,6.836065573770492,44.0,417.0
7477,"OpenCampus, Evolving into a DAO Based ReFi and DeSci Space",0.5833333333333334,120,839.5686,8.240882352941178,6.889918032786886,0.9171376823764015,122,120,6.416666666666667,70.0,770.0
7475,Committable: A Decentralized Open-Source Protocol For Web3,0.19811320754716982,106,178.3203,5.244714705882353,1.666544859813084,1.5365608963197124,107,106,2.5849056603773586,21.0,274.0
7474,ValleyDAO - Democratizing Climate Synthetic Biology,0.5566037735849056,106,884.6487,7.251218852459016,4.133872429906542,0.5798912042712548,214,106,4.839622641509434,59.0,513.0
7473,Portland Regenerative Technology Commons,0.5,34,215.0425,6.324779411764705,5.973402777777777,0.7998418917190788,36,34,5.0588235294117645,17.0,172.0
7468,A Giant Lab for Better Diagnostic Solutions for Neglected Diseases,0.5294117647058824,17,142.7221,8.92013125,8.395417647058824,0.6235894791346259,17,17,5.235294117647059,9.0,89.0
7467,Rebooting Science with Just One Giant Lab (JOGL),0.5555555555555556,36,302.6437,8.646962857142858,8.406769444444445,0.654234666044593,36,36,5.5,20.0,198.0
7465,BlockModel - Tokenomics Made Easy,0.24210526315789474,95,133.5093,5.113203225806451,1.6341164948453608,2.3593862000624677,97,95,3.3157894736842106,23.0,315.0
7464,0xDeadList,0.4957044673539519,1164,1667.0564,1.7791423692636072,1.3136772261623324,3.141465399730927,1269,1164,4.49914089347079,577.0,5237.0
7461,Vitae3,0.4857142857142857,70,163.3836,2.3011774647887324,2.269216666666667,1.7627228191813622,72,70,4.114285714285714,34.0,288.0
7460,Monsters of Realms,0.4895833333333333,96,612.0122,6.375127083333333,5.7737,0.6323403356991903,106,96,4.03125,47.0,387.0
7455,Starknet.id : Identity and naming service on Starknet,0.5607755406413124,1341,2369.1306,1.9409276935355146,1.6983117318435754,2.639786932809867,1432,1341,4.663683818046234,752.0,6254.0
7454,Saving forests in Colombia with KOKO DAO,0.6171428571428571,175,641.8397,3.913656707317073,3.565776111111111,1.5112807761813425,180,175,5.542857142857143,108.0,970.0
7452,Dottyland Impact Self - Individual on/off-chain impact as on-chain reputation and identity,0.63,100,2659.8372,26.867042424242424,11.56450956521739,0.20565168424593808,230,100,5.47,63.0,547.0
7451,CrypMetis DAPP,0.08269961977186312,1052,1395.6134,1.4721971631205675,1.3392245161290324,0.20779393491062784,1085,1052,0.27566539923954375,87.0,290.0
7448,"POCA, Proof of climate/community action",0.6470588235294118,17,2052.5983,120.74107647058824,120.74107647058824,0.03897499086889042,17,17,4.705882352941177,11.0,80.0
7445,"pRoots: empower people to store, share, annotate and learn genomic data in DeSci ecosystem",0.5766423357664233,137,2327.5151,14.644526708074533,9.468951004016063,0.2590745812991718,249,137,4.401459854014599,79.0,603.0
7443,"I Am The Master of My Own Domain & I Carry My Magic With Me - Self-Sovereignty, Self-Determination, & Self-Efficacy to Overcome Domestic Violence",0.7611940298507462,67,1093.081,12.801395348837211,5.983260869565218,0.3732568766633031,184,67,6.08955223880597,51.0,408.0
7439,BitRavener Cryptocurrency Reward Platform,0.10329670329670329,1365,1887.3642,1.57786786004882,1.3891114613180515,0.46201999592871373,1396,1365,0.6388278388278388,141.0,872.0
7438,Mangrove: The operating system for carbon removal,0.5882352941176471,17,94.1012,5.535364705882353,5.535364705882353,0.924536562764343,17,17,5.117647058823529,10.0,87.0
7433,Hazel - Gamifying Carbon Removal For Consumers Using Web3 Technology,0.75,20,127.7734,6.724915789473684,6.388669999999999,0.9235099011218297,20,20,5.9,15.0,118.0
7432,ENS Fairy,0.6349206349206349,63,718.7742,10.727973134328357,10.12358028169014,0.6483259972325106,71,63,7.396825396825397,40.0,466.0
7431,Publish Science | SciDAO,0.6222222222222222,90,500.7041,5.755219540229885,5.502242857142857,1.1683547228792415,91,90,6.5,56.0,585.0
7429,Web3MQ - Web3 Messaging Protocol,0.5224489795918368,490,999.7452,2.380699526066351,1.93575183044316,2.165551782594205,519,490,4.418367346938775,256.0,2165.0
7428,Blue Morpha: climate tech + ocean tech + decentralized infrastructure,0.6666666666666666,24,128.5654,5.356891666666667,5.142616,1.1122743755318305,25,24,5.958333333333333,16.0,143.0
7427,On-Chain Commercial Licensing for NFTs,0.7222222222222222,18,257.3035,16.08146875,14.294638888888889,0.40807839768988763,18,18,5.833333333333333,13.0,105.0
7423,Future Folklore,0.6571428571428571,35,79.3812,2.405490909090909,2.268034285714286,2.8344242717419235,35,35,6.428571428571429,23.0,225.0
7420,Banking on Nature,0.6785714285714286,28,63.388,2.347703703703704,2.263857142857143,2.476809490755348,28,28,5.607142857142857,19.0,157.0
7419,Barichara Regeneration Fund – Prototyping a Bioregional Regenerative Economy,0.5988023952095808,334,4818.4472,16.501531506849314,14.13034369501466,0.38933704617537374,341,334,5.616766467065868,200.0,1876.0
7418,【W3.work Metaverse】Connect & Collab in Web3,0.8034934497816594,229,1195.6371,4.840636032388663,3.435738793103448,1.0546678419396656,348,229,5.506550218340611,184.0,1261.0
7412,JustShills - The Ethical Way!,0.4166666666666667,36,202.6232,6.14009696969697,5.332189473684211,0.6366497025019839,38,36,3.5833333333333335,15.0,129.0
7411,The DeSci Academy - Accelerating scientific discovery,0.68,50,848.176,17.309714285714286,16.630901960784314,0.3430891701722284,51,50,5.82,34.0,291.0
7410,The Solar Connection :  A solarpunk traveling documentary.,0.7352941176470589,34,93.7654,2.757805882352941,2.757805882352941,2.207637358769866,34,34,6.088235294117647,25.0,207.0
7409,tProof,0.5952740070387129,1989,3030.924,1.757057391304348,1.3434946808510637,3.661589667045429,2256,1989,5.579688285570638,1184.0,11098.0
7408,"NFTrack is a marketplace where users can mint, trade and list NFTs with core features.",0.1105476673427992,986,1447.5748,1.628553501094092,1.469395755182626,0.38063663445923485,1013,986,0.5588235294117647,109.0,551.0
7407,DeSci.Global - Organizing/sponsoring global DeSci meetups,0.6410256410256411,78,293.5189,4.020806849315068,3.6689862499999997,1.7239094313858496,80,78,6.487179487179487,50.0,506.0
7406,A Giant Lab for better solutions against antibiotic resistance,0.6666666666666666,18,120.2792,7.075247058823529,6.6821777777777775,1.0475626708524832,18,18,7.0,12.0,126.0
7405,Web3 Talks: Stories & Tips from the Builders,0.6172839506172839,81,402.9744,5.558109090909091,5.2192,1.131585529998928,82,81,5.62962962962963,50.0,456.0
7401,FNS - Filecoin Name Service,0.7448979591836735,98,740.2581,9.138988888888889,7.329288118811881,0.9604758124227212,101,98,7.255102040816326,73.0,711.0
7398,Commubase,0.14491449144914492,1111,1493.5952,1.4292084493964716,1.3490425065731813,0.4492515776697729,1141,1111,0.6039603960396039,161.0,671.0
7397,CNS: Community Name Service,0.4934210526315789,152,286.7859,1.838371153846154,1.6969579881656807,2.200247641184591,169,152,4.151315789473684,75.0,631.0
7395,bfrenz - Your crypto social media,0.5689655172413793,116,914.8713,7.411304032258065,7.124044186046512,0.5530832588146551,129,116,4.362068965517241,66.0,506.0
7394,GloriView is an NFT creation platform accessible to everyone.,0.017241379310344827,58,85.8636,1.7078630136986301,1.5204146341463416,0.02329275735002958,82,58,0.034482758620689655,1.0,2.0
7393,BanklessDAO Projects,0.4838709677419355,124,733.4603,5.424211971830986,5.0673559210526316,0.7457799692771374,152,124,4.411290322580645,60.0,547.0
7392,Hepta Protocol: Support donation and incentivize learning,0.4067796610169492,59,855.9673,16.460909615384615,14.507920338983052,0.26052397095075946,59,59,3.7796610169491527,24.0,223.0
7391,ReFi for Community Prosperity in East Africa & Asia,0.547945205479452,146,2186.819,12.788415204678362,7.217224422442244,0.3205569368109569,303,146,4.801369863013699,80.0,701.0
7390,Knowan - decentralized data for better sexual & reproductive health outcomes,0.6875,16,52.2151,3.4810066666666666,3.26344375,2.3939435144239885,16,16,7.8125,11.0,125.0
7389,LanguageDAO: Lowering Language Barriers in Web3,0.65,20,49.2864,3.23932,3.0850666666666666,1.7449032593169718,21,20,4.3,13.0,86.0
7387,The Crypto Freedom Lab,0.47058823529411764,34,1059.6162,32.109581818181816,30.27474857142857,0.14627937926958837,35,34,4.5588235294117645,16.0,155.0
7385,FacHub Platform,0.08854961832061069,655,941.6621,1.6032871753246754,1.4417881751824817,0.2007089379513097,685,655,0.2885496183206107,58.0,189.0
7384,Ourlog: Multiplayer Thinking for Working Groups,0.6063492063492063,315,2539.7043,9.102882795698925,5.473500646551724,0.5449453308402872,464,315,4.393650793650794,191.0,1384.0
7383,MetaTicket.eth,0.64,25,139.895,5.795800000000001,5.174821428571429,1.1580113656671074,28,25,6.48,16.0,162.0
7380,Sapien Network dApp | sapien.eth,0.5333333333333333,15,104.8315,6.988766666666667,6.988766666666667,0.8966770484062518,15,15,6.266666666666667,8.0,94.0
7379,Cambiatus: New organizations for the planet regeneration,0.4657534246575342,73,5341.9521,75.238761971831,68.48656538461539,0.03987306438034141,78,73,2.9178082191780823,34.0,213.0
7377,BETTER,0.4782608695652174,184,2234.0563,10.95125637254902,8.036173741007195,0.308407626074598,278,184,3.744565217391304,88.0,689.0
7375,ImpactNFTs : an on-chain resource for validating Impact.,0.6055045871559633,109,1105.1538,10.232905555555556,6.500904705882353,0.5311477913752819,170,109,5.385321100917431,66.0,587.0
7372,ENS University,0.7419354838709677,31,334.1661,11.93450357142857,10.779551612903225,0.7960113249069849,31,31,8.580645161290322,23.0,266.0
7370,The Explorer's Tribune,0.39215686274509803,51,207.6127,3.5795293103448276,2.6280088607594934,0.9488822215596638,79,51,3.8627450980392157,20.0,197.0
7369,Pluriverse.wtf,0.7288135593220338,59,642.6521,11.080208620689655,10.710868333333334,0.8355998525485251,60,59,9.101694915254237,43.0,537.0
7365,Open access longevity knowledge graph project,0.4946236559139785,186,3516.8925,17.762083333333333,11.801652684563757,0.2578981302385558,298,186,4.876344086021505,92.0,907.0
7362,Rainforest Monitoring Lab by GainForest & LabDAO: Radical transparency for nature-based solutions with DeSci & Web3,0.5871559633027523,109,2114.1923,20.526138834951457,19.396259633027526,0.28237734098265327,109,109,5.477064220183486,64.0,597.0
7361,REGEN LEAGUE:  PAPARIKO - RESTORATION OF DEGRADED MANGROVE AREAS IN KENYA,0.5454545454545454,11,83.2108,7.564618181818182,7.564618181818182,0.6609718930715724,11,11,5.0,6.0,55.0
7356,ENS Onboarding Services at DomainsTheory.io,0.631578947368421,19,62.1002,3.4500111111111114,3.10501,2.415451157967285,20,19,7.894736842105263,12.0,150.0
7354,Arronia,0.17589175891758918,813,1095.0534,1.4720863402061855,1.3470978773584905,0.5652692370983917,848,813,0.7613776137761378,143.0,619.0
7352,HYDAO: Build a  decentralized Pirate Radio with DAO,0.4672897196261682,107,1769.4592,13.8239,6.91195,0.22549262509132734,256,107,3.7289719626168223,50.0,399.0
7347,Hypatia Galaxy : Chinese Female Support DAO 华人女性互助社区,0.7,40,197.5073,6.0325848484848485,4.855495121951219,1.5189311989987206,41,40,7.5,28.0,300.0
7346,Mest - Make your on-chain story,0.2347417840375587,213,450.9067,4.746386315789474,2.031111261261261,1.1000058326922177,222,213,2.328638497652582,50.0,496.0
7345,BasicTier Platform,0.03003003003003003,333,434.9233,1.556834219269103,1.3237488700564972,0.052882887626392976,354,333,0.06906906906906907,10.0,23.0
7344,L3GENDARY DAO,0.75,20,211.0311,10.551555,10.551555,0.8766480390804957,20,20,9.25,15.0,185.0
7342,The DeFi Education Fund is working to make the world safe for DeFi,0.48717948717948717,39,907.1635,23.260602564102562,22.6790875,0.2623562345707251,40,39,6.102564102564102,19.0,238.0
7341,Wiscle DEI-First Collaboration Network,1.0,11,70.0603,6.369118181818181,6.369118181818181,1.4416152942536644,11,11,9.181818181818182,11.0,101.0
